POSN mm ,LOAD kn,STRAIN1 mm,TIME(sec),,,,STRAIN,FORCE
-54.438263,-0.826496,-0.25676,6.34,,,,0.25676,0.826496
-54.437082,-0.828779,-0.256729,6.35,,,,0.256729,0.828779
-54.433008,-0.813472,-0.256605,6.36,,,,0.256605,0.813472
-54.437918,-0.819564,-0.256737,6.37,,,,0.256737,0.819564
-54.436805,-0.819248,-0.256726,6.38,,,,0.256726,0.819248
-54.435688,-0.807583,-0.256465,6.39,,,,0.256465,0.807583
-54.437941,-0.813329,-0.256496,6.4,,,,0.256496,0.813329
-54.434207,-0.795978,-0.256353,6.41,,,,0.256353,0.795978
-54.436437,-0.788802,-0.256154,6.42,,,,0.256154,0.788802
-54.434421,-0.786102,-0.256279,6.43,,,,0.256279,0.786102
-54.436256,-0.773156,-0.256036,6.44,,,,0.256036,0.773156
-54.435897,-0.78032,-0.256084,6.45,,,,0.256084,0.78032
-54.434026,-0.777745,-0.256042,6.46,,,,0.256042,0.777745
-54.434507,-0.768077,-0.255809,6.47,,,,0.255809,0.768077
-54.43562,-0.773728,-0.255871,6.48,,,,0.255871,0.773728
-54.433294,-0.761789,-0.255896,6.49,,,,0.255896,0.761789
-54.435674,-0.766242,-0.25591,6.5,,,,0.25591,0.766242
-54.43344,-0.7653,-0.255809,6.51,,,,0.255809,0.7653
-54.434198,-0.751972,-0.255724,6.52,,,,0.255724,0.751972
-54.436319,-0.757295,-0.255788,6.53,,,,0.255788,0.757295
-54.433131,-0.748223,-0.255605,6.54,,,,0.255605,0.748223
-54.434848,-0.741416,-0.255495,6.55,,,,0.255495,0.741416
-54.435152,-0.735778,-0.255357,6.56,,,,0.255357,0.735778
-54.43478,-0.717235,-0.255213,6.57,,,,0.255213,0.717235
-54.435048,-0.722522,-0.255253,6.58,,,,0.255253,0.722522
-54.433726,-0.712025,-0.255209,6.59,,,,0.255209,0.712025
-54.433263,-0.702929,-0.254978,6.6,,,,0.254978,0.702929
-54.434562,-0.710028,-0.255044,6.61,,,,0.255044,0.710028
-54.433476,-0.698823,-0.255088,6.62,,,,0.255088,0.698823
-54.434103,-0.701344,-0.255013,6.63,,,,0.255013,0.701344
-54.43458,-0.703359,-0.255073,6.64,,,,0.255073,0.703359
-54.433994,-0.693274,-0.254914,6.65,,,,0.254914,0.693274
-54.434593,-0.699466,-0.254777,6.66,,,,0.254777,0.699466
-54.432036,-0.692534,-0.254803,6.67,,,,0.254803,0.692534
-54.431814,-0.687373,-0.254774,6.68,,,,0.254774,0.687373
-54.432931,-0.690502,-0.25467,6.69,,,,0.25467,0.690502
-54.43106,-0.674009,-0.254461,6.7,,,,0.254461,0.674009
-54.433331,-0.673616,-0.254503,6.71,,,,0.254503,0.673616
-54.432,-0.664175,-0.254314,6.72,,,,0.254314,0.664175
-54.431705,-0.652963,-0.254334,6.73,,,,0.254334,0.652963
-54.434716,-0.655818,-0.254377,6.74,,,,0.254377,0.655818
-54.430556,-0.644946,-0.254016,6.75,,,,0.254016,0.644946
-54.432981,-0.641525,-0.253996,6.76,,,,0.253996,0.641525
-54.432427,-0.641918,-0.254067,6.77,,,,0.254067,0.641918
-54.429793,-0.63256,-0.253888,6.78,,,,0.253888,0.63256
-54.434285,-0.637895,-0.253965,6.79,,,,0.253965,0.637895
-54.428948,-0.625521,-0.253855,6.8,,,,0.253855,0.625521
-54.431151,-0.621665,-0.25365,6.81,,,,0.25365,0.621665
-54.432386,-0.620914,-0.253704,6.82,,,,0.253704,0.620914
-54.430324,-0.609994,-0.253561,6.83,,,,0.253561,0.609994
-54.43195,-0.611967,-0.253431,6.84,,,,0.253431,0.611967
-54.430497,-0.603908,-0.253479,6.85,,,,0.253479,0.603908
-54.430787,-0.591141,-0.253162,6.86,,,,0.253162,0.591141
-54.431078,-0.590384,-0.253341,6.87,,,,0.253341,0.590384
-54.431637,-0.58012,-0.253198,6.88,,,,0.253198,0.58012
-54.431205,-0.571442,-0.252992,6.89,,,,0.252992,0.571442
-54.42977,-0.570637,-0.253053,6.9,,,,0.253053,0.570637
-54.430696,-0.557858,-0.252897,6.91,,,,0.252897,0.557858
-54.430456,-0.566328,-0.252858,6.92,,,,0.252858,0.566328
-54.429979,-0.557774,-0.252744,6.93,,,,0.252744,0.557774
-54.43017,-0.553787,-0.252655,6.94,,,,0.252655,0.553787
-54.429511,-0.558537,-0.252675,6.95,,,,0.252675,0.558537
-54.428121,-0.545889,-0.252521,6.96,,,,0.252521,0.545889
-54.432563,-0.547802,-0.252523,6.97,,,,0.252523,0.547802
-54.428893,-0.543135,-0.252613,6.98,,,,0.252613,0.543135
-54.428516,-0.533479,-0.252457,6.99,,,,0.252457,0.533479
-54.431509,-0.544488,-0.252426,7,,,,0.252426,0.544488
-54.428771,-0.533676,-0.252305,7.01,,,,0.252305,0.533676
-54.430011,-0.528848,-0.252267,7.02,,,,0.252267,0.528848
-54.430592,-0.526083,-0.252305,7.03,,,,0.252305,0.526083
-54.429584,-0.513613,-0.252103,7.04,,,,0.252103,0.513613
-54.43061,-0.510931,-0.252023,7.05,,,,0.252023,0.510931
-54.429534,-0.497603,-0.251815,7.06,,,,0.251815,0.497603
-54.429597,-0.486892,-0.251578,7.07,,,,0.251578,0.486892
-54.428535,-0.489163,-0.251644,7.08,,,,0.251644,0.489163
-54.426886,-0.479376,-0.251425,7.09,,,,0.251425,0.479376
-54.429765,-0.484014,-0.251432,7.1,,,,0.251432,0.484014
-54.428235,-0.487417,-0.251591,7.11,,,,0.251591,0.487417
-54.429725,-0.48098,-0.251428,7.12,,,,0.251428,0.48098
-54.430192,-0.488693,-0.251535,7.13,,,,0.251535,0.488693
-54.426604,-0.486654,-0.251417,7.14,,,,0.251417,0.486654
-54.426436,-0.480604,-0.251459,7.15,,,,0.251459,0.480604
-54.429157,-0.488168,-0.251531,7.16,,,,0.251531,0.488168
-54.429638,-0.4722,-0.251261,7.17,,,,0.251261,0.4722
-54.428893,-0.473422,-0.251327,7.18,,,,0.251327,0.473422
-54.427145,-0.465637,-0.251232,7.19,,,,0.251232,0.465637
-54.427862,-0.451988,-0.25117,7.2,,,,0.25117,0.451988
-54.429525,-0.457758,-0.251069,7.21,,,,0.251069,0.457758
-54.426718,-0.444436,-0.250965,7.22,,,,0.250965,0.444436
-54.426532,-0.441849,-0.250726,7.23,,,,0.250726,0.441849
-54.427122,-0.438964,-0.250723,7.24,,,,0.250723,0.438964
-54.42803,-0.431168,-0.250807,7.25,,,,0.250807,0.431168
-54.428153,-0.434685,-0.250627,7.26,,,,0.250627,0.434685
-54.427354,-0.427508,-0.250578,7.27,,,,0.250578,0.427508
-54.427254,-0.423276,-0.250486,7.28,,,,0.250486,0.423276
-54.426831,-0.425565,-0.250427,7.29,,,,0.250427,0.425565
-54.427213,-0.415277,-0.250278,7.3,,,,0.250278,0.415277
-54.426382,-0.419706,-0.250347,7.31,,,,0.250347,0.419706
-54.426182,-0.419366,-0.250285,7.32,,,,0.250285,0.419366
-54.4263,-0.410831,-0.250163,7.33,,,,0.250163,0.410831
-54.427122,-0.410771,-0.250241,7.34,,,,0.250241,0.410771
-54.42412,-0.403172,-0.250041,7.35,,,,0.250041,0.403172
-54.427008,-0.396836,-0.249951,7.36,,,,0.249951,0.396836
-54.425728,-0.401336,-0.24994,7.37,,,,0.24994,0.401336
-54.42521,-0.391829,-0.249783,7.38,,,,0.249783,0.391829
-54.426404,-0.392449,-0.249762,7.39,,,,0.249762,0.392449
-54.425142,-0.386518,-0.249689,7.4,,,,0.249689,0.386518
-54.425728,-0.376457,-0.249579,7.41,,,,0.249579,0.376457
-54.425151,-0.372797,-0.249572,7.42,,,,0.249572,0.372797
-54.423775,-0.35699,-0.249177,7.43,,,,0.249177,0.35699
-54.426059,-0.356025,-0.249102,7.44,,,,0.249102,0.356025
-54.424715,-0.35575,-0.24909,7.45,,,,0.24909,0.35575
-54.425691,-0.349605,-0.249084,7.46,,,,0.249084,0.349605
-54.425519,-0.349259,-0.248971,7.47,,,,0.248971,0.349259
-54.424106,-0.340158,-0.248901,7.48,,,,0.248901,0.340158
-54.425814,-0.33831,-0.248807,7.49,,,,0.248807,0.33831
-54.425523,-0.33856,-0.248726,7.5,,,,0.248726,0.33856
-54.424047,-0.321686,-0.248543,7.51,,,,0.248543,0.321686
-54.4256,-0.330341,-0.248505,7.52,,,,0.248505,0.330341
-54.424179,-0.32388,-0.24853,7.53,,,,0.24853,0.32388
-54.422489,-0.318688,-0.24822,7.54,,,,0.24822,0.318688
-54.423952,-0.328219,-0.248468,7.55,,,,0.248468,0.328219
-54.423161,-0.314343,-0.248405,7.56,,,,0.248405,0.314343
-54.425773,-0.311965,-0.248194,7.57,,,,0.248194,0.311965
-54.423666,-0.313991,-0.248193,7.58,,,,0.248193,0.313991
-54.421831,-0.308752,-0.247957,7.59,,,,0.247957,0.308752
-54.425192,-0.311458,-0.248006,7.6,,,,0.248006,0.311458
-54.424456,-0.306278,-0.248064,7.61,,,,0.248064,0.306278
-54.424983,-0.304687,-0.247978,7.62,,,,0.247978,0.304687
-54.425196,-0.307202,-0.24805,7.63,,,,0.24805,0.307202
-54.423211,-0.296283,-0.247829,7.64,,,,0.247829,0.296283
-54.424492,-0.297785,-0.247941,7.65,,,,0.247941,0.297785
-54.424052,-0.293171,-0.247712,7.66,,,,0.247712,0.293171
-54.421163,-0.28308,-0.24756,7.67,,,,0.24756,0.28308
-54.422439,-0.288755,-0.247431,7.68,,,,0.247431,0.288755
-54.423316,-0.271702,-0.247394,7.69,,,,0.247394,0.271702
-54.42342,-0.267458,-0.247166,7.7,,,,0.247166,0.267458
-54.422235,-0.268251,-0.247175,7.71,,,,0.247175,0.268251
-54.422389,-0.252968,-0.246846,7.72,,,,0.246846,0.252968
-54.424778,-0.254238,-0.246757,7.73,,,,0.246757,0.254238
-54.420813,-0.242722,-0.24676,7.74,,,,0.24676,0.242722
-54.421404,-0.235677,-0.246436,7.75,,,,0.246436,0.235677
-54.423348,-0.243747,-0.246514,7.76,,,,0.246514,0.243747
-54.419224,-0.234145,-0.246356,7.77,,,,0.246356,0.234145
-54.422812,-0.237375,-0.246318,7.78,,,,0.246318,0.237375
-54.420255,-0.239253,-0.2463,7.79,,,,0.2463,0.239253
-54.421681,-0.228345,-0.246183,7.8,,,,0.246183,0.228345
-54.419687,-0.239754,-0.246375,7.81,,,,0.246375,0.239754
-54.420391,-0.231946,-0.24634,7.82,,,,0.24634,0.231946
-54.4206,-0.232649,-0.246181,7.83,,,,0.246181,0.232649
-54.422389,-0.235218,-0.246247,7.84,,,,0.246247,0.235218
-54.42015,-0.225741,-0.246115,7.85,,,,0.246115,0.225741
-54.42333,-0.229526,-0.246085,7.86,,,,0.246085,0.229526
-54.421713,-0.220984,-0.245953,7.87,,,,0.245953,0.220984
-54.421831,-0.210404,-0.245865,7.88,,,,0.245865,0.210404
-54.421081,-0.216407,-0.245692,7.89,,,,0.245692,0.216407
-54.419487,-0.20206,-0.245508,7.9,,,,0.245508,0.20206
-54.420568,-0.205588,-0.245504,7.91,,,,0.245504,0.205588
-54.421354,-0.205964,-0.245567,7.92,,,,0.245567,0.205964
-54.420078,-0.19508,-0.245359,7.93,,,,0.245359,0.19508
-54.422566,-0.200152,-0.245419,7.94,,,,0.245419,0.200152
-54.418815,-0.191796,-0.245291,7.95,,,,0.245291,0.191796
-54.420141,-0.192463,-0.245167,7.96,,,,0.245167,0.192463
-54.422058,-0.192118,-0.245178,7.97,,,,0.245178,0.192118
-54.419746,-0.179905,-0.244867,7.98,,,,0.244867,0.179905
-54.420804,-0.184017,-0.244982,7.99,,,,0.244982,0.184017
-54.419778,-0.181001,-0.244964,8,,,,0.244964,0.181001
-54.41971,-0.16768,-0.244581,8.01,,,,0.244581,0.16768
-54.421113,-0.175124,-0.244608,8.02,,,,0.244608,0.175124
-54.418592,-0.161546,-0.244425,8.03,,,,0.244425,0.161546
-54.419642,-0.16582,-0.244394,8.04,,,,0.244394,0.16582
-54.418438,-0.163281,-0.244396,8.05,,,,0.244396,0.163281
-54.419473,-0.155455,-0.244182,8.06,,,,0.244182,0.155455
-54.419383,-0.15887,-0.244039,8.07,,,,0.244039,0.15887
-54.417357,-0.151688,-0.244045,8.08,,,,0.244045,0.151688
-54.417825,-0.149232,-0.243981,8.09,,,,0.243981,0.149232
-54.420264,-0.154597,-0.244066,8.1,,,,0.244066,0.154597
-54.416925,-0.143278,-0.243846,8.11,,,,0.243846,0.143278
-54.419628,-0.148278,-0.243795,8.12,,,,0.243795,0.148278
-54.418411,-0.148386,-0.243894,8.13,,,,0.243894,0.148386
-54.417938,-0.141364,-0.243594,8.14,,,,0.243594,0.141364
-54.4203,-0.148594,-0.243863,8.15,,,,0.243863,0.148594
-54.417048,-0.140077,-0.24371,8.16,,,,0.24371,0.140077
-54.419396,-0.13929,-0.24359,8.17,,,,0.24359,0.13929
-54.417421,-0.138879,-0.243472,8.18,,,,0.243472,0.138879
-54.418506,-0.129205,-0.243464,8.19,,,,0.243464,0.129205
-54.418411,-0.135422,-0.243384,8.2,,,,0.243384,0.135422
-54.416853,-0.127745,-0.243201,8.21,,,,0.243201,0.127745
-54.41827,-0.121784,-0.243087,8.22,,,,0.243087,0.121784
-54.417966,-0.124913,-0.243147,8.23,,,,0.243147,0.124913
-54.41633,-0.11583,-0.243009,8.24,,,,0.243009,0.11583
-54.418729,-0.11673,-0.242784,8.25,,,,0.242784,0.11673
-54.418002,-0.117481,-0.242878,8.26,,,,0.242878,0.117481
-54.416081,-0.109535,-0.242679,8.27,,,,0.242679,0.109535
-54.418084,-0.117987,-0.242605,8.28,,,,0.242605,0.117987
-54.416271,-0.102967,-0.242549,8.29,,,,0.242549,0.102967
-54.417716,-0.10066,-0.242382,8.3,,,,0.242382,0.10066
-54.417775,-0.10646,-0.242405,8.31,,,,0.242405,0.10646
-54.415863,-0.097597,-0.242182,8.32,,,,0.242182,0.097597
-54.417257,-0.104475,-0.242462,8.33,,,,0.242462,0.104475
-54.416989,-0.105363,-0.242397,8.34,,,,0.242397,0.105363
-54.416876,-0.100899,-0.242358,8.35,,,,0.242358,0.100899
-54.416167,-0.111341,-0.242477,8.36,,,,0.242477,0.111341
-54.41668,-0.10221,-0.242425,8.37,,,,0.242425,0.10221
-54.416966,-0.109321,-0.242413,8.38,,,,0.242413,0.109321
-54.417366,-0.110263,-0.242531,8.39,,,,0.242531,0.110263
-54.415408,-0.106758,-0.24237,8.4,,,,0.24237,0.106758
-54.418697,-0.119334,-0.24251,8.41,,,,0.24251,0.119334
-54.417366,-0.109798,-0.24253,8.42,,,,0.24253,0.109798
-54.417189,-0.108087,-0.242461,8.43,,,,0.242461,0.108087
-54.417793,-0.115317,-0.242582,8.44,,,,0.242582,0.115317
-54.417471,-0.105536,-0.242516,8.45,,,,0.242516,0.105536
-54.41757,-0.112969,-0.242465,8.46,,,,0.242465,0.112969
-54.416994,-0.115198,-0.24246,8.47,,,,0.24246,0.115198
-54.416762,-0.109529,-0.24255,8.48,,,,0.24255,0.109529
-54.418697,-0.117773,-0.24257,8.49,,,,0.24257,0.117773
-54.416294,-0.108308,-0.242539,8.5,,,,0.242539,0.108308
-54.417243,-0.107491,-0.242534,8.51,,,,0.242534,0.107491
-54.417643,-0.118089,-0.242468,8.52,,,,0.242468,0.118089
-54.415399,-0.107259,-0.242497,8.53,,,,0.242497,0.107259
-54.418565,-0.1158,-0.242581,8.54,,,,0.242581,0.1158
-54.416916,-0.110918,-0.242551,8.55,,,,0.242551,0.110918
-54.416144,-0.110692,-0.24244,8.56,,,,0.24244,0.110692
-54.418347,-0.115371,-0.24259,8.57,,,,0.24259,0.115371
-54.416948,-0.109696,-0.242456,8.58,,,,0.242456,0.109696
-54.417748,-0.110573,-0.242588,8.59,,,,0.242588,0.110573
-54.41648,-0.114042,-0.242515,8.6,,,,0.242515,0.114042
-54.416185,-0.106281,-0.242374,8.61,,,,0.242374,0.106281
-54.418029,-0.119162,-0.24253,8.62,,,,0.24253,0.119162
-54.415599,-0.110972,-0.242509,8.63,,,,0.242509,0.110972
-54.41842,-0.110853,-0.242365,8.64,,,,0.242365,0.110853
-54.416939,-0.118065,-0.24256,8.65,,,,0.24256,0.118065
-54.414941,-0.108522,-0.242483,8.66,,,,0.242483,0.108522
-54.419047,-0.115353,-0.242552,8.67,,,,0.242552,0.115353
-54.415345,-0.1149,-0.24251,8.68,,,,0.24251,0.1149
-54.415404,-0.111252,-0.242604,8.69,,,,0.242604,0.111252
-54.417584,-0.118536,-0.242611,8.7,,,,0.242611,0.118536
-54.416276,-0.114453,-0.24254,8.71,,,,0.24254,0.114453
-54.418338,-0.117522,-0.242565,8.72,,,,0.242565,0.117522
-54.416503,-0.118417,-0.242684,8.73,,,,0.242684,0.118417
-54.416276,-0.109911,-0.242501,8.74,,,,0.242501,0.109911
-54.418029,-0.11971,-0.242566,8.75,,,,0.242566,0.11971
-54.416349,-0.113773,-0.242531,8.76,,,,0.242531,0.113773
-54.416271,-0.113714,-0.242366,8.77,,,,0.242366,0.113714
-54.417157,-0.118738,-0.242566,8.78,,,,0.242566,0.118738
-54.416358,-0.113368,-0.242588,8.79,,,,0.242588,0.113368
-54.417661,-0.117266,-0.242563,8.8,,,,0.242563,0.117266
-54.417902,-0.120276,-0.242654,8.81,,,,0.242654,0.120276
-54.417007,-0.110728,-0.242512,8.82,,,,0.242512,0.110728
-54.418179,-0.120622,-0.242679,8.83,,,,0.242679,0.120622
-54.418061,-0.113159,-0.242428,8.84,,,,0.242428,0.113159
-54.416989,-0.113207,-0.242593,8.85,,,,0.242593,0.113207
-54.417652,-0.120467,-0.24257,8.86,,,,0.24257,0.120467
-54.417793,-0.113124,-0.242403,8.87,,,,0.242403,0.113124
-54.418093,-0.117302,-0.242589,8.88,,,,0.242589,0.117302
-54.417847,-0.111973,-0.242599,8.89,,,,0.242599,0.111973
-54.416844,-0.113457,-0.242513,8.9,,,,0.242513,0.113457
-54.416158,-0.145221,-0.2431,0,,,,0.2431,0.145221
-54.417243,-0.146806,-0.243104,0.01,,,,0.243104,0.146806
-54.415894,-0.145906,-0.243082,0.02,,,,0.243082,0.145906
-54.415881,-0.136918,-0.242931,0.03,,,,0.242931,0.136918
-54.41852,-0.143844,-0.243,0.04,,,,0.243,0.143844
-54.416971,-0.137311,-0.242974,0.05,,,,0.242974,0.137311
-54.416185,-0.134426,-0.242801,0.06,,,,0.242801,0.134426
-54.418629,-0.14177,-0.242899,0.07,,,,0.242899,0.14177
-54.414714,-0.131655,-0.242853,0.08,,,,0.242853,0.131655
-54.418184,-0.138605,-0.242898,0.09,,,,0.242898,0.138605
-54.416916,-0.14143,-0.242844,0.1,,,,0.242844,0.14143
-54.417094,-0.133556,-0.242892,0.11,,,,0.242892,0.133556
-54.417339,-0.143862,-0.243042,0.12,,,,0.243042,0.143862
-54.416975,-0.141609,-0.243115,0.13,,,,0.243115,0.141609
-54.41802,-0.141323,-0.242967,0.14,,,,0.242967,0.141323
-54.418147,-0.148016,-0.243161,0.15,,,,0.243161,0.148016
-54.418115,-0.145614,-0.242953,0.16,,,,0.242953,0.145614
-54.417679,-0.147569,-0.243059,0.17,,,,0.243059,0.147569
-54.417366,-0.152987,-0.243164,0.18,,,,0.243164,0.152987
-54.416925,-0.148463,-0.243148,0.19,,,,0.243148,0.148463
-54.418129,-0.160241,-0.243238,0.2,,,,0.243238,0.160241
-54.418888,-0.159103,-0.243337,0.21,,,,0.243337,0.159103
-54.418265,-0.156283,-0.24328,0.22,,,,0.24328,0.156283
-54.418715,-0.166672,-0.243306,0.23,,,,0.243306,0.166672
-54.41762,-0.159329,-0.243389,0.24,,,,0.243389,0.159329
-54.419237,-0.165695,-0.243411,0.25,,,,0.243411,0.165695
-54.417312,-0.167096,-0.243519,0.26,,,,0.243519,0.167096
-54.417766,-0.159258,-0.243467,0.27,,,,0.243467,0.159258
-54.419573,-0.172019,-0.24361,0.28,,,,0.24361,0.172019
-54.418197,-0.173545,-0.243623,0.29,,,,0.243623,0.173545
-54.41867,-0.168425,-0.243587,0.3,,,,0.243587,0.168425
-54.420355,-0.182629,-0.243669,0.31,,,,0.243669,0.182629
-54.419305,-0.17373,-0.243768,0.32,,,,0.243768,0.17373
-54.419678,-0.174129,-0.243785,0.33,,,,0.243785,0.174129
-54.418774,-0.184143,-0.244019,0.34,,,,0.244019,0.184143
-54.419551,-0.183302,-0.243806,0.35,,,,0.243806,0.183302
-54.420618,-0.19415,-0.243983,0.36,,,,0.243983,0.19415
-54.419941,-0.189471,-0.243858,0.37,,,,0.243858,0.189471
-54.420118,-0.186795,-0.244008,0.38,,,,0.244008,0.186795
-54.421245,-0.194967,-0.244088,0.39,,,,0.244088,0.194967
-54.418806,-0.190866,-0.24404,0.4,,,,0.24404,0.190866
-54.42184,-0.197119,-0.244165,0.41,,,,0.244165,0.197119
-54.420482,-0.201136,-0.244269,0.42,,,,0.244269,0.201136
-54.419564,-0.196356,-0.244112,0.43,,,,0.244112,0.196356
-54.420068,-0.205445,-0.244157,0.44,,,,0.244157,0.205445
-54.420146,-0.206858,-0.244385,0.45,,,,0.244385,0.206858
-54.421763,-0.208956,-0.244381,0.46,,,,0.244381,0.208956
-54.422984,-0.220138,-0.244593,0.47,,,,0.244593,0.220138
-54.418243,-0.2123,-0.244532,0.48,,,,0.244532,0.2123
-54.421808,-0.21897,-0.244542,0.49,,,,0.244542,0.21897
-54.421694,-0.224411,-0.244525,0.5,,,,0.244525,0.224411
-54.419437,-0.21503,-0.244503,0.51,,,,0.244503,0.21503
-54.422489,-0.22434,-0.244647,0.52,,,,0.244647,0.22434
-54.420613,-0.223178,-0.244615,0.53,,,,0.244615,0.223178
-54.421581,-0.221986,-0.244586,0.54,,,,0.244586,0.221986
-54.421599,-0.233299,-0.24483,0.55,,,,0.24483,0.233299
-54.420527,-0.225675,-0.244753,0.56,,,,0.244753,0.225675
-54.422866,-0.232643,-0.244977,0.57,,,,0.244977,0.232643
-54.420782,-0.23936,-0.24508,0.58,,,,0.24508,0.23936
-54.422303,-0.233406,-0.244941,0.59,,,,0.244941,0.233406
-54.423716,-0.240737,-0.245081,0.6,,,,0.245081,0.240737
-54.422326,-0.237548,-0.244941,0.61,,,,0.244941,0.237548
-54.422398,-0.233757,-0.244873,0.62,,,,0.244873,0.233757
-54.422839,-0.24448,-0.245104,0.63,,,,0.245104,0.24448
-54.422103,-0.235879,-0.245057,0.64,,,,0.245057,0.235879
-54.421767,-0.238723,-0.244932,0.65,,,,0.244932,0.238723
-54.42035,-0.247365,-0.245118,0.66,,,,0.245118,0.247365
-54.421486,-0.242567,-0.245097,0.67,,,,0.245097,0.242567
-54.42303,-0.256795,-0.245195,0.68,,,,0.245195,0.256795
-54.421322,-0.255626,-0.245357,0.69,,,,0.245357,0.255626
-54.42283,-0.256121,-0.245332,0.7,,,,0.245332,0.256121
-54.421999,-0.26508,-0.245521,0.71,,,,0.245521,0.26508
-54.422049,-0.257814,-0.245334,0.72,,,,0.245334,0.257814
-54.423502,-0.265938,-0.245476,0.73,,,,0.245476,0.265938
-54.422512,-0.275135,-0.245518,0.74,,,,0.245518,0.275135
-54.423075,-0.267941,-0.245565,0.75,,,,0.245565,0.267941
-54.425809,-0.281054,-0.245729,0.76,,,,0.245729,0.281054
-54.421803,-0.279117,-0.245744,0.77,,,,0.245744,0.279117
-54.422616,-0.2756,-0.245791,0.78,,,,0.245791,0.2756
-54.423448,-0.2904,-0.245928,0.79,,,,0.245928,0.2904
-54.422253,-0.282472,-0.245864,0.8,,,,0.245864,0.282472
-54.425114,-0.287801,-0.24584,0.81,,,,0.24584,0.287801
-54.42327,-0.296831,-0.246058,0.82,,,,0.246058,0.296831
-54.423252,-0.291455,-0.245931,0.83,,,,0.245931,0.291455
-54.425192,-0.303793,-0.246182,0.84,,,,0.246182,0.303793
-54.425146,-0.306189,-0.246228,0.85,,,,0.246228,0.306189
-54.423534,-0.307167,-0.246193,0.86,,,,0.246193,0.307167
-54.427313,-0.316662,-0.246375,0.87,,,,0.246375,0.316662
-54.42333,-0.315291,-0.246433,0.88,,,,0.246433,0.315291
-54.425405,-0.324535,-0.246362,0.89,,,,0.246362,0.324535
-54.425137,-0.328487,-0.246639,0.9,,,,0.246639,0.328487
-54.424292,-0.333834,-0.246591,0.91,,,,0.246591,0.333834
-54.42729,-0.352502,-0.246938,0.92,,,,0.246938,0.352502
-54.424047,-0.357163,-0.24717,0.93,,,,0.24717,0.357163
-54.425719,-0.361651,-0.247274,0.94,,,,0.247274,0.361651
-54.42585,-0.380504,-0.247373,0.95,,,,0.247373,0.380504
-54.424883,-0.379872,-0.247295,0.96,,,,0.247295,0.379872
-54.425255,-0.384182,-0.247587,0.97,,,,0.247587,0.384182
-54.424738,-0.396651,-0.24769,0.98,,,,0.24769,0.396651
-54.424828,-0.396752,-0.247838,0.99,,,,0.247838,0.396752
-54.428766,-0.406915,-0.247914,1,,,,0.247914,0.406915
-54.425128,-0.409669,-0.247962,1.01,,,,0.247962,0.409669
-54.426745,-0.412208,-0.247988,1.02,,,,0.247988,0.412208
-54.426777,-0.427729,-0.248165,1.03,,,,0.248165,0.427729
-54.425065,-0.42491,-0.248184,1.04,,,,0.248184,0.42491
-54.427785,-0.430191,-0.24823,1.05,,,,0.24823,0.430191
-54.425151,-0.439215,-0.248364,1.06,,,,0.248364,0.439215
-54.427231,-0.433773,-0.248333,1.07,,,,0.248333,0.433773
-54.428208,-0.441247,-0.24839,1.08,,,,0.24839,0.441247
-54.426995,-0.440556,-0.248504,1.09,,,,0.248504,0.440556
-54.426795,-0.441605,-0.248488,1.1,,,,0.248488,0.441605
-54.427027,-0.45945,-0.248779,1.11,,,,0.248779,0.45945
-54.426868,-0.460798,-0.248812,1.12,,,,0.248812,0.460798
-54.429852,-0.466329,-0.248664,1.13,,,,0.248664,0.466329
-54.42784,-0.475693,-0.249026,1.14,,,,0.249026,0.475693
-54.425669,-0.472087,-0.248867,1.15,,,,0.248867,0.472087
-54.429002,-0.485843,-0.24903,1.16,,,,0.24903,0.485843
-54.424878,-0.486213,-0.249128,1.17,,,,0.249128,0.486213
-54.428339,-0.488657,-0.249016,1.18,,,,0.249016,0.488657
-54.428139,-0.499642,-0.24924,1.19,,,,0.24924,0.499642
-54.426963,-0.49746,-0.249329,1.2,,,,0.249329,0.49746
-54.427785,-0.50478,-0.249367,1.21,,,,0.249367,0.50478
-54.428898,-0.511658,-0.249501,1.22,,,,0.249501,0.511658
-54.427099,-0.510973,-0.249526,1.23,,,,0.249526,0.510973
-54.429606,-0.523263,-0.249564,1.24,,,,0.249564,0.523263
-54.427703,-0.531507,-0.249742,1.25,,,,0.249742,0.531507
-54.428226,-0.537199,-0.249826,1.26,,,,0.249826,0.537199
-54.43007,-0.554025,-0.249938,1.27,,,,0.249938,0.554025
-54.428262,-0.548857,-0.25013,1.28,,,,0.25013,0.548857
-54.428189,-0.554579,-0.250066,1.29,,,,0.250066,0.554579
-54.42893,-0.569379,-0.250283,1.3,,,,0.250283,0.569379
-54.430601,-0.567174,-0.250297,1.31,,,,0.250297,0.567174
-54.430029,-0.578099,-0.250423,1.32,,,,0.250423,0.578099
-54.427544,-0.576788,-0.250396,1.33,,,,0.250396,0.576788
-54.429538,-0.576901,-0.250383,1.34,,,,0.250383,0.576901
-54.431705,-0.584579,-0.250674,1.35,,,,0.250674,0.584579
-54.427685,-0.577438,-0.250517,1.36,,,,0.250517,0.577438
-54.430928,-0.585788,-0.250503,1.37,,,,0.250503,0.585788
-54.43145,-0.589681,-0.250625,1.38,,,,0.250625,0.589681
-54.428416,-0.584263,-0.250589,1.39,,,,0.250589,0.584263
-54.431569,-0.598168,-0.250733,1.4,,,,0.250733,0.598168
-54.430892,-0.603312,-0.250806,1.41,,,,0.250806,0.603312
