POSN mm ,LOAD kn,STRAIN1 mm,STRESS(MPA),TIME(sec)
-54.281509,-0.606781,-0.082795,-7.725779,8.8
-54.280219,-0.601536,-0.082789,-7.658995,8.81
-54.280946,-0.608647,-0.082981,-7.749533,8.82
-54.281432,-0.618404,-0.083111,-7.873766,8.83
-54.280969,-0.608552,-0.083057,-7.748318,8.84
-54.280001,-0.614089,-0.083116,-7.818821,8.85
-54.281064,-0.617999,-0.083175,-7.868606,8.86
-54.281614,-0.612897,-0.083145,-7.803643,8.87
-54.279806,-0.608069,-0.083172,-7.742171,8.88
-54.280714,-0.613743,-0.083389,-7.814419,8.89
-54.281627,-0.618303,-0.083326,-7.872476,8.9
-54.281064,-0.61298,-0.083358,-7.804705,8.91
-54.281073,-0.617701,-0.083435,-7.864811,8.92
-54.281882,-0.624305,-0.083559,-7.948898,8.93
-54.28225,-0.619811,-0.083653,-7.891676,8.94
-54.280056,-0.621063,-0.083632,-7.907614,8.95
-54.282259,-0.633121,-0.083978,-8.061141,8.96
-54.282309,-0.634617,-0.084097,-8.08019,8.97
-54.281477,-0.636083,-0.084106,-8.098859,8.98
-54.283072,-0.644517,-0.084636,-8.206245,8.99
-54.28264,-0.649011,-0.084732,-8.263466,9
-54.283408,-0.646287,-0.08476,-8.228784,9.01
-54.281023,-0.647789,-0.084926,-8.247909,9.02
-54.28304,-0.653315,-0.085049,-8.31826,9.03
-54.28175,-0.645673,-0.084923,-8.220967,9.04
-54.28234,-0.640202,-0.084964,-8.1513,9.05
-54.283167,-0.651467,-0.084919,-8.294734,9.06
-54.283698,-0.648922,-0.085029,-8.262328,9.07
-54.284039,-0.644916,-0.084989,-8.211329,9.08
-54.283744,-0.649291,-0.085157,-8.267033,9.09
-54.283671,-0.654584,-0.085185,-8.334424,9.1
-54.283935,-0.651991,-0.085244,-8.301412,9.11
-54.280401,-0.652003,-0.085212,-8.301564,9.12
-54.285506,-0.664705,-0.085319,-8.463287,9.13
-54.284275,-0.664622,-0.085546,-8.462225,9.14
-54.282522,-0.66219,-0.085735,-8.431261,9.15
-54.283812,-0.672412,-0.085969,-8.561414,9.16
-54.285075,-0.676662,-0.086117,-8.615525,9.17
-54.283076,-0.676197,-0.086152,-8.609605,9.18
-54.283453,-0.677991,-0.086545,-8.632448,9.19
-54.286019,-0.686753,-0.086499,-8.744008,9.2
-54.284243,-0.682163,-0.086638,-8.685572,9.21
-54.281986,-0.677824,-0.086602,-8.630323,9.22
-54.283539,-0.687248,-0.086649,-8.750307,9.23
-54.285547,-0.685215,-0.086729,-8.724428,9.24
-54.284784,-0.679803,-0.086779,-8.655519,9.25
-54.284225,-0.688261,-0.086999,-8.763209,9.26
-54.285202,-0.694442,-0.087119,-8.841908,9.27
-54.285329,-0.688767,-0.087076,-8.769659,9.28
-54.283648,-0.690281,-0.087113,-8.788936,9.29
-54.285034,-0.700468,-0.087362,-8.918633,9.3
-54.283698,-0.696969,-0.087384,-8.874085,9.31
-54.284957,-0.696945,-0.087434,-8.873782,9.32
-54.285788,-0.704223,-0.087612,-8.966445,9.33
-54.287477,-0.706297,-0.08761,-8.992855,9.34
-54.28433,-0.698102,-0.087707,-8.888505,9.35
-54.28616,-0.703931,-0.087777,-8.962726,9.36
-54.2873,-0.711,-0.087932,-9.052733,9.37
-54.285815,-0.70675,-0.087951,-8.998622,9.38
-54.285561,-0.706869,-0.087937,-9.00014,9.39
-54.285829,-0.718147,-0.088225,-9.143726,9.4
-54.288104,-0.715601,-0.088182,-9.111321,9.41
-54.285238,-0.712085,-0.088253,-9.066545,9.42
-54.285506,-0.716472,-0.088363,-9.122401,9.43
-54.285215,-0.721788,-0.088383,-9.190095,9.44
-54.284702,-0.715286,-0.08845,-9.107298,9.45
-54.284507,-0.719607,-0.088592,-9.162319,9.46
-54.287414,-0.727403,-0.088599,-9.261585,9.47
-54.286564,-0.722271,-0.088619,-9.196243,9.48
-54.284575,-0.721478,-0.088645,-9.186149,9.49
-54.286841,-0.728261,-0.088916,-9.272513,9.5
-54.287918,-0.730973,-0.088839,-9.307043,9.51
-54.287713,-0.725549,-0.088926,-9.237983,9.52
-54.28552,-0.733125,-0.089131,-9.33444,9.53
-54.289158,-0.739896,-0.089318,-9.420652,9.54
-54.2878,-0.733459,-0.089219,-9.33869,9.55
-54.287046,-0.735933,-0.089396,-9.370185,9.56
-54.287327,-0.743967,-0.089452,-9.472486,9.57
-54.288336,-0.742519,-0.089634,-9.454044,9.58
-54.288772,-0.73843,-0.089635,-9.401983,9.59
-54.288195,-0.747293,-0.0897,-9.514833,9.6
-54.289616,-0.75103,-0.089822,-9.562417,9.61
-54.287091,-0.741941,-0.089746,-9.446683,9.62
-54.289921,-0.748116,-0.089982,-9.525306,9.63
-54.288131,-0.754637,-0.089988,-9.608331,9.64
-54.289862,-0.750154,-0.090108,-9.551261,9.65
-54.2869,-0.748622,-0.089997,-9.531757,9.66
-54.287809,-0.756729,-0.090271,-9.634968,9.67
-54.289939,-0.749546,-0.090195,-9.54352,9.68
-54.288299,-0.750011,-0.090199,-9.549439,9.69
-54.28953,-0.757581,-0.090374,-9.645821,9.7
